date,action,shares,price,gross_cost,transaction_fee,total_cost,gross_proceeds,net_proceeds
2024-10-11 13:54:00,SELL,2,227.965,,2.27965,,455.93,453.65035
2024-10-11 13:55:00,BUY,2,227.9895,455.979,2.279895,458.258895,,
2024-10-11 13:56:00,SELL,2,227.99,,2.2799,,455.98,453.7001
2024-10-11 13:57:00,BUY,2,228.045,456.09,2.28045,458.37044999999995,,
2024-10-11 13:58:00,SELL,2,227.955,,2.27955,,455.91,453.63045000000005
2024-10-11 13:59:00,BUY,2,227.96,455.92,2.2796000000000003,458.19960000000003,,
2024-10-11 14:00:00,SELL,2,227.72,,2.2772,,455.44,453.1628
2024-10-11 14:01:00,BUY,2,227.73,455.46,2.2773,457.7373,,
2024-10-11 14:02:00,SELL,2,227.72,,2.2772,,455.44,453.1628
2024-10-11 14:03:00,BUY,2,227.87,455.74,2.2787,458.0187,,
2024-10-11 14:04:00,SELL,2,227.95,,2.2795,,455.9,453.6205
2024-10-11 14:05:00,BUY,2,227.965,455.93,2.27965,458.20965,,
2024-10-11 14:06:00,SELL,2,228.07,,2.2807,,456.14,453.85929999999996
2024-10-11 14:07:00,BUY,2,228.2399,456.4798,2.2823990000000003,458.762199,,
2024-10-11 14:08:00,SELL,2,228.2,,2.282,,456.4,454.118
2024-10-11 14:09:00,BUY,2,228.2487,456.4974,2.282487,458.77988700000003,,
2024-10-11 14:10:00,SELL,2,228.33,,2.2833,,456.66,454.3767
2024-10-11 14:11:00,BUY,2,228.425,456.85,2.28425,459.13425,,
2024-10-11 14:12:00,SELL,2,228.467491,,2.28467491,,456.934982,454.65030709
2024-10-11 14:13:00,BUY,2,228.45,456.9,2.2845,459.18449999999996,,
2024-10-11 14:14:00,SELL,2,228.5623,,2.285623,,457.1246,454.838977
2024-10-11 14:15:00,BUY,2,228.62,457.24,2.2862,459.5262,,
2024-10-11 14:16:00,SELL,2,228.36,,2.2836000000000003,,456.72,454.43640000000005
2024-10-11 14:17:00,BUY,2,228.37,456.74,2.2837,459.0237,,
2024-10-11 14:18:00,SELL,2,228.4162,,2.2841620000000002,,456.8324,454.548238
2024-10-11 14:19:00,BUY,2,228.39,456.78,2.2839,459.0639,,
2024-10-11 14:20:00,SELL,2,228.39,,2.2839,,456.78,454.49609999999996
2024-10-11 14:21:00,BUY,2,228.53,457.06,2.2853,459.3453,,
2024-10-11 14:22:00,SELL,2,228.552,,2.28552,,457.104,454.81847999999997
2024-10-11 14:23:00,BUY,2,228.57,457.14,2.2857,459.4257,,
2024-10-11 14:24:00,SELL,2,228.55,,2.2855000000000003,,457.1,454.8145
2024-10-11 14:25:00,BUY,2,228.61,457.22,2.2861000000000002,459.5061,,
2024-10-11 14:26:00,SELL,2,228.62,,2.2862,,457.24,454.9538
2024-10-11 14:27:00,BUY,2,228.76,457.52,2.2876,459.8076,,
2024-10-11 14:28:00,SELL,2,228.9,,2.289,,457.8,455.511
2024-10-11 14:29:00,BUY,2,228.76,457.52,2.2876,459.8076,,
2024-10-11 14:30:00,SELL,2,228.74,,2.2874000000000003,,457.48,455.1926
2024-10-11 14:31:00,BUY,2,228.76,457.52,2.2876,459.8076,,
2024-10-11 14:32:00,SELL,2,228.775,,2.28775,,457.55,455.26225
2024-10-11 14:33:00,BUY,2,228.6699,457.3398,2.286699,459.626499,,
2024-10-11 14:34:00,SELL,2,228.8,,2.2880000000000003,,457.6,455.312
2024-10-11 14:35:00,BUY,2,228.98,457.96,2.2898,460.2498,,
2024-10-11 14:36:00,SELL,2,229.0341,,2.290341,,458.0682,455.777859
2024-10-11 14:37:00,BUY,2,228.965,457.93,2.28965,460.21965,,
2024-10-11 14:38:00,SELL,2,229.11,,2.2911,,458.22,455.9289
2024-10-11 14:39:00,BUY,1,229.07,229.07,1.14535,230.21535,,
2024-10-11 14:40:00,SELL,1,229.0837,,1.1454185,,229.0837,227.9382815
2024-10-11 14:41:00,BUY,1,229.1117,229.1117,1.1455585000000001,230.2572585,,
2024-10-11 14:42:00,SELL,1,229.1,,1.1455,,229.1,227.9545
2024-10-11 14:43:00,BUY,1,228.8873,228.8873,1.1444365,230.03173650000002,,
2024-10-11 14:44:00,SELL,1,228.7701,,1.1438505,,228.7701,227.6262495
2024-10-11 14:45:00,BUY,1,228.6136,228.6136,1.143068,229.756668,,
2024-10-11 14:46:00,SELL,1,228.75,,1.14375,,228.75,227.60625
2024-10-11 14:47:00,BUY,1,228.4238,228.4238,1.142119,229.565919,,
2024-10-11 14:48:00,SELL,1,228.35,,1.14175,,228.35,227.20825
2024-10-11 14:49:00,BUY,1,228.4067,228.4067,1.1420335,229.5487335,,
2024-10-11 14:50:00,SELL,1,228.25,,1.14125,,228.25,227.10875
2024-10-11 14:51:00,BUY,1,228.09,228.09,1.14045,229.23045,,
2024-10-11 14:52:00,SELL,1,227.995,,1.139975,,227.995,226.855025
2024-10-11 14:53:00,BUY,1,228.12,228.12,1.1406,229.2606,,
2024-10-11 14:54:00,SELL,1,228.055,,1.1402750000000001,,228.055,226.914725
2024-10-11 14:55:00,BUY,1,227.97,227.97,1.13985,229.10985,,
2024-10-11 14:56:00,SELL,1,227.966,,1.1398300000000001,,227.966,226.82617000000002
2024-10-11 14:57:00,BUY,1,228.145,228.145,1.140725,229.285725,,
2024-10-11 14:58:00,SELL,1,228.15,,1.1407500000000002,,228.15,227.00925
2024-10-11 14:59:00,BUY,1,228.09,228.09,1.14045,229.23045,,
2024-10-11 15:00:00,SELL,1,228.08,,1.1404,,228.08,226.9396
2024-10-11 15:01:00,BUY,1,228.1531,228.1531,1.1407655,229.29386549999998,,
2024-10-11 15:02:00,SELL,1,228.21,,1.1410500000000001,,228.21,227.06895
2024-10-11 15:03:00,BUY,1,228.13,228.13,1.14065,229.27065,,
2024-10-11 15:04:00,SELL,1,228.245,,1.1412250000000002,,228.245,227.103775
2024-10-11 15:05:00,BUY,1,228.27696,228.27696,1.1413848,229.4183448,,
2024-10-11 15:06:00,SELL,1,228.36,,1.1418000000000001,,228.36,227.21820000000002
2024-10-11 15:07:00,BUY,1,228.27,228.27,1.14135,229.41135,,
2024-10-11 15:08:00,SELL,1,228.355,,1.141775,,228.355,227.213225
2024-10-11 15:09:00,BUY,1,228.194,228.194,1.14097,229.33497,,
2024-10-11 15:10:00,SELL,1,228.1814,,1.1409070000000001,,228.1814,227.040493
2024-10-11 15:11:00,BUY,1,228.18,228.18,1.1409,229.3209,,
2024-10-11 15:12:00,SELL,1,228.29,,1.14145,,228.29,227.14855
2024-10-11 15:13:00,BUY,1,228.23,228.23,1.1411499999999999,229.37115,,
2024-10-11 15:14:00,SELL,1,228.2209,,1.1411045,,228.2209,227.0797955
2024-10-11 15:15:00,BUY,1,228.21,228.21,1.1410500000000001,229.35105000000001,,
2024-10-11 15:16:00,SELL,1,228.1402,,1.140701,,228.1402,226.999499
2024-10-11 15:17:00,BUY,1,228.105,228.105,1.140525,229.245525,,
2024-10-11 15:18:00,SELL,1,227.93,,1.13965,,227.93,226.79035000000002
2024-10-11 15:19:00,BUY,1,227.852,227.852,1.13926,228.99126,,
2024-10-11 15:20:00,SELL,1,227.975,,1.139875,,227.975,226.835125
2024-10-11 15:21:00,BUY,1,227.95,227.95,1.13975,229.08974999999998,,
2024-10-11 15:22:00,SELL,1,227.97,,1.13985,,227.97,226.83015
2024-10-11 15:23:00,BUY,1,227.89,227.89,1.1394499999999999,229.02945,,
2024-10-11 15:24:00,SELL,1,227.79,,1.13895,,227.79,226.65105
2024-10-11 15:25:00,BUY,1,227.88,227.88,1.1394,229.0194,,
2024-10-11 15:26:00,SELL,1,227.895,,1.139475,,227.895,226.755525
2024-10-11 15:27:00,BUY,1,228.0,228.0,1.1400000000000001,229.14,,
2024-10-11 15:28:00,SELL,1,227.945,,1.139725,,227.945,226.805275
2024-10-11 15:29:00,BUY,1,227.975,227.975,1.139875,229.11487499999998,,
2024-10-11 15:30:00,SELL,1,228.055,,1.1402750000000001,,228.055,226.914725
2024-10-11 15:31:00,BUY,1,227.985,227.985,1.139925,229.12492500000002,,
2024-10-11 15:32:00,SELL,1,227.96,,1.1398000000000001,,227.96,226.8202
2024-10-11 15:33:00,BUY,1,228.0248,228.0248,1.140124,229.16492399999998,,
2024-10-11 15:34:00,SELL,1,228.005,,1.140025,,228.005,226.864975
2024-10-11 15:35:00,BUY,1,227.95,227.95,1.13975,229.08974999999998,,
2024-10-11 15:36:00,SELL,1,227.92,,1.1396,,227.92,226.7804
2024-10-11 15:37:00,BUY,1,227.889,227.889,1.139445,229.028445,,
2024-10-11 15:38:00,SELL,1,227.86,,1.1393000000000002,,227.86,226.72070000000002
2024-10-11 15:39:00,BUY,1,227.71,227.71,1.1385500000000002,228.84855000000002,,
2024-10-11 15:40:00,SELL,1,227.775,,1.138875,,227.775,226.636125
2024-10-11 15:41:00,BUY,1,227.865,227.865,1.1393250000000001,229.00432500000002,,
2024-10-11 15:42:00,SELL,1,227.94,,1.1397,,227.94,226.8003
2024-10-11 15:43:00,BUY,1,227.99,227.99,1.13995,229.12995,,
2024-10-11 15:44:00,SELL,1,227.92,,1.1396,,227.92,226.7804
2024-10-11 15:45:00,BUY,1,227.91,227.91,1.13955,229.04955,,
2024-10-11 15:46:00,SELL,1,227.955,,1.139775,,227.955,226.81522500000003
2024-10-11 15:47:00,BUY,1,227.868,227.868,1.13934,229.00734,,
2024-10-11 15:48:00,SELL,1,227.76,,1.1388,,227.76,226.6212
2024-10-11 15:49:00,BUY,1,227.83,227.83,1.13915,228.96915,,
2024-10-11 15:50:00,SELL,1,227.815,,1.139075,,227.815,226.675925
2024-10-11 15:51:00,BUY,1,227.77,227.77,1.1388500000000001,228.90885,,
2024-10-11 15:52:00,SELL,1,227.78,,1.1389,,227.78,226.6411
2024-10-11 15:53:00,BUY,1,227.805,227.805,1.139025,228.944025,,
2024-10-11 15:54:00,SELL,1,227.855,,1.139275,,227.855,226.715725
2024-10-11 15:55:00,BUY,1,227.95,227.95,1.13975,229.08974999999998,,
2024-10-11 15:56:00,SELL,1,227.9785,,1.1398925,,227.9785,226.8386075
2024-10-11 15:57:00,BUY,1,227.98,227.98,1.1399,229.1199,,
2024-10-11 15:58:00,SELL,1,228.005,,1.140025,,228.005,226.864975
2024-10-11 15:59:00,BUY,1,228.0699,228.0699,1.1403495,229.2102495,,
2024-10-11 16:00:00,SELL,1,228.0001,,1.1400005,,228.0001,226.8600995
2024-10-14 09:32:00,BUY,1,228.23,228.23,1.1411499999999999,229.37115,,
2024-10-14 09:34:00,SELL,1,228.0,,1.1400000000000001,,228.0,226.86
2024-10-14 09:37:00,BUY,1,227.95,227.95,1.13975,229.08974999999998,,
2024-10-14 09:38:00,SELL,1,228.05,,1.14025,,228.05,226.90975
2024-10-14 09:42:00,BUY,1,228.05,228.05,1.14025,229.19025000000002,,
2024-10-14 09:46:00,SELL,1,228.01,,1.14005,,228.01,226.86995
2024-10-14 09:50:00,BUY,1,228.0,228.0,1.1400000000000001,229.14,,
2024-10-14 09:52:00,SELL,1,228.13,,1.14065,,228.13,226.98935
2024-10-14 09:53:00,BUY,1,228.21,228.21,1.1410500000000001,229.35105000000001,,
2024-10-14 09:56:00,SELL,1,228.2,,1.141,,228.2,227.059
2024-10-14 09:59:00,BUY,1,228.24,228.24,1.1412,229.3812,,
2024-10-14 10:00:00,SELL,1,228.04,,1.1401999999999999,,228.04,226.8998
2024-10-14 10:02:00,BUY,1,228.04,228.04,1.1401999999999999,229.18019999999999,,
2024-10-14 10:06:00,SELL,1,228.19,,1.14095,,228.19,227.04905
2024-10-14 10:08:00,BUY,1,228.25,228.25,1.14125,229.39125,,
2024-10-14 10:09:00,SELL,1,228.29,,1.14145,,228.29,227.14855
2024-10-14 10:15:00,BUY,1,228.35,228.35,1.14175,229.49175,,
2024-10-14 10:16:00,SELL,1,228.53,,1.14265,,228.53,227.38735
2024-10-14 10:17:00,BUY,1,228.66,228.66,1.1433,229.8033,,
2024-10-14 10:18:00,SELL,1,228.78,,1.1439000000000001,,228.78,227.6361
2024-10-14 10:19:00,BUY,1,228.88,228.88,1.1444,230.02439999999999,,
2024-10-14 10:20:00,SELL,1,228.88,,1.1444,,228.88,227.7356
2024-10-14 10:21:00,BUY,1,228.98,228.98,1.1449,230.1249,,
2024-10-14 10:22:00,SELL,1,229.0,,1.145,,229.0,227.855
2024-10-14 10:23:00,BUY,1,229.2,229.2,1.146,230.34599999999998,,
2024-10-14 10:24:00,SELL,1,229.29,,1.14645,,229.29,228.14355
2024-10-14 10:25:00,BUY,1,229.25,229.25,1.14625,230.39625,,
2024-10-14 10:26:00,SELL,1,229.2,,1.146,,229.2,228.054
2024-10-14 10:27:00,BUY,1,229.04,229.04,1.1452,230.18519999999998,,
2024-10-14 10:29:00,SELL,1,228.92,,1.1446,,228.92,227.7754
2024-10-14 10:31:00,BUY,1,229.1,229.1,1.1455,230.2455,,
2024-10-14 10:32:00,SELL,1,229.3,,1.1465,,229.3,228.1535
2024-10-14 10:35:00,BUY,1,229.49,229.49,1.14745,230.63745,,
2024-10-14 10:36:00,SELL,1,229.41,,1.14705,,229.41,228.26295
2024-10-14 10:42:00,BUY,1,229.31,229.31,1.14655,230.45655,,
2024-10-14 10:43:00,SELL,1,229.35,,1.14675,,229.35,228.20325
2024-10-14 10:45:00,BUY,1,229.46,229.46,1.1473,230.6073,,
2024-10-14 10:46:00,SELL,1,229.32,,1.1466,,229.32,228.1734
2024-10-14 10:47:00,BUY,1,229.23,229.23,1.14615,230.37615,,
2024-10-14 10:51:00,SELL,1,229.18,,1.1459000000000001,,229.18,228.0341
2024-10-14 10:52:00,BUY,1,229.15,229.15,1.14575,230.29575,,
2024-10-14 10:53:00,SELL,1,229.21,,1.14605,,229.21,228.06395
2024-10-14 10:55:00,BUY,1,229.09,229.09,1.14545,230.23545000000001,,
2024-10-14 10:58:00,SELL,1,229.06,,1.1453,,229.06,227.9147
2024-10-14 10:59:00,BUY,1,229.0,229.0,1.145,230.145,,
2024-10-14 11:00:00,SELL,1,229.04,,1.1452,,229.04,227.8948
2024-10-14 11:01:00,BUY,1,228.99,228.99,1.1449500000000001,230.13495,,
2024-10-14 11:02:00,SELL,1,229.15,,1.14575,,229.15,228.00425
2024-10-14 11:03:00,BUY,1,229.1,229.1,1.1455,230.2455,,
2024-10-14 11:05:00,SELL,1,229.1,,1.1455,,229.1,227.9545
2024-10-14 11:07:00,BUY,1,229.15,229.15,1.14575,230.29575,,
2024-10-14 11:08:00,SELL,1,229.2,,1.146,,229.2,228.054
2024-10-14 11:09:00,BUY,1,229.18,229.18,1.1459000000000001,230.32590000000002,,
2024-10-14 11:11:00,SELL,1,229.0,,1.145,,229.0,227.855
2024-10-14 11:13:00,BUY,1,229.04,229.04,1.1452,230.18519999999998,,
2024-10-14 11:14:00,SELL,1,229.04,,1.1452,,229.04,227.8948
2024-10-14 11:15:00,BUY,1,229.0,229.0,1.145,230.145,,
2024-10-14 11:16:00,SELL,1,229.05,,1.14525,,229.05,227.90475
2024-10-14 11:17:00,BUY,1,229.2,229.2,1.146,230.34599999999998,,
2024-10-14 11:18:00,SELL,1,229.07,,1.14535,,229.07,227.92464999999999
2024-10-14 11:19:00,BUY,1,229.02,229.02,1.1451,230.16510000000002,,
2024-10-14 11:21:00,SELL,1,228.9,,1.1445,,228.9,227.7555
2024-10-14 11:23:00,BUY,1,228.94,228.94,1.1447,230.0847,,
2024-10-14 11:25:00,SELL,1,228.99,,1.1449500000000001,,228.99,227.84505000000001
2024-10-14 11:28:00,BUY,1,228.91,228.91,1.14455,230.05455,,
2024-10-14 11:30:00,SELL,1,228.92,,1.1446,,228.92,227.7754
2024-10-14 11:31:00,BUY,1,228.92,228.92,1.1446,230.06459999999998,,
2024-10-14 11:32:00,SELL,1,228.96,,1.1448,,228.96,227.8152
2024-10-14 11:33:00,BUY,1,228.95,228.95,1.14475,230.09474999999998,,
2024-10-14 11:35:00,SELL,1,228.94,,1.1447,,228.94,227.7953
2024-10-14 11:36:00,BUY,1,228.98,228.98,1.1449,230.1249,,
2024-10-14 11:37:00,SELL,1,229.0,,1.145,,229.0,227.855
2024-10-14 11:38:00,BUY,1,229.0,229.0,1.145,230.145,,
2024-10-14 11:42:00,SELL,1,228.97,,1.14485,,228.97,227.82515
2024-10-14 11:43:00,BUY,1,228.99,228.99,1.1449500000000001,230.13495,,
2024-10-14 11:44:00,SELL,1,229.0,,1.145,,229.0,227.855
2024-10-14 11:49:00,BUY,1,229.0,229.0,1.145,230.145,,
2024-10-14 11:52:00,SELL,1,228.93,,1.1446500000000002,,228.93,227.78535
2024-10-14 11:53:00,BUY,1,228.77,228.77,1.14385,229.91385,,
2024-10-14 11:54:00,SELL,1,228.76,,1.1438,,228.76,227.6162
2024-10-14 11:55:00,BUY,1,228.7,228.7,1.1435,229.84349999999998,,
2024-10-14 11:56:00,SELL,1,228.7,,1.1435,,228.7,227.5565
2024-10-14 11:57:00,BUY,1,228.74,228.74,1.1437000000000002,229.8837,,
2024-10-14 11:58:00,SELL,1,228.84,,1.1442,,228.84,227.6958
2024-10-14 11:59:00,BUY,1,228.8,228.8,1.1440000000000001,229.94400000000002,,
2024-10-14 12:00:00,SELL,1,228.8,,1.1440000000000001,,228.8,227.656
2024-10-14 12:01:00,BUY,1,228.819,228.819,1.1440949999999999,229.96309499999998,,
2024-10-14 12:02:00,SELL,1,228.61,,1.1430500000000001,,228.61,227.46695000000003
2024-10-14 12:03:00,BUY,1,228.6236,228.6236,1.143118,229.766718,,
2024-10-14 12:05:00,SELL,1,228.8286,,1.144143,,228.8286,227.68445699999998
2024-10-14 12:07:00,BUY,1,228.75,228.75,1.14375,229.89375,,
2024-10-14 12:09:00,SELL,1,228.71,,1.14355,,228.71,227.56645
2024-10-14 12:10:00,BUY,1,228.74,228.74,1.1437000000000002,229.8837,,
2024-10-14 12:11:00,SELL,1,228.75,,1.14375,,228.75,227.60625
2024-10-14 12:12:00,BUY,1,228.8,228.8,1.1440000000000001,229.94400000000002,,
2024-10-14 12:14:00,SELL,1,228.85,,1.14425,,228.85,227.70575
2024-10-14 12:15:00,BUY,1,228.98,228.98,1.1449,230.1249,,
2024-10-14 12:16:00,SELL,1,228.95,,1.14475,,228.95,227.80525
2024-10-14 12:17:00,BUY,1,228.81,228.81,1.14405,229.95405,,
2024-10-14 12:18:00,SELL,1,228.88,,1.1444,,228.88,227.7356
2024-10-14 12:22:00,BUY,1,228.9,228.9,1.1445,230.0445,,
2024-10-14 12:23:00,SELL,1,228.9,,1.1445,,228.9,227.7555
2024-10-14 12:24:00,BUY,1,228.8176,228.8176,1.144088,229.961688,,
2024-10-14 12:25:00,SELL,1,228.814,,1.14407,,228.814,227.66993
2024-10-14 12:26:00,BUY,1,228.83,228.83,1.14415,229.97415,,
2024-10-14 12:28:00,SELL,1,228.85,,1.14425,,228.85,227.70575
2024-10-14 12:29:00,BUY,1,228.82,228.82,1.1441,229.9641,,
2024-10-14 12:32:00,SELL,1,228.81,,1.14405,,228.81,227.66595
2024-10-14 12:33:00,BUY,1,228.84,228.84,1.1442,229.98420000000002,,
2024-10-14 12:35:00,SELL,1,228.85,,1.14425,,228.85,227.70575
2024-10-14 12:36:00,BUY,1,228.7506,228.7506,1.143753,229.894353,,
2024-10-14 12:37:00,SELL,1,228.7515,,1.1437575,,228.7515,227.6077425
2024-10-14 12:40:00,BUY,1,228.82,228.82,1.1441,229.9641,,
2024-10-14 12:41:00,SELL,1,228.8,,1.1440000000000001,,228.8,227.656
2024-10-14 12:42:00,BUY,1,228.79,228.79,1.14395,229.93394999999998,,
2024-10-14 12:43:00,SELL,1,228.89,,1.14445,,228.89,227.74554999999998
2024-10-14 12:44:00,BUY,1,228.87,228.87,1.14435,230.01435,,
2024-10-14 12:45:00,SELL,1,228.87,,1.14435,,228.87,227.72565
2024-10-14 12:46:00,BUY,1,228.98,228.98,1.1449,230.1249,,
2024-10-14 12:48:00,SELL,1,228.97,,1.14485,,228.97,227.82515
2024-10-14 12:49:00,BUY,1,228.99,228.99,1.1449500000000001,230.13495,,
2024-10-14 12:50:00,SELL,1,228.97,,1.14485,,228.97,227.82515
2024-10-14 12:51:00,BUY,1,229.0,229.0,1.145,230.145,,
2024-10-14 12:55:00,SELL,1,228.9,,1.1445,,228.9,227.7555
2024-10-14 12:56:00,BUY,1,228.87,228.87,1.14435,230.01435,,
2024-10-14 12:57:00,SELL,1,228.9,,1.1445,,228.9,227.7555
2024-10-25 10:50:00,BUY,1,228.36,228.36,1.1418000000000001,229.5018,,
2024-10-25 10:51:00,SELL,1,228.4,,1.1420000000000001,,228.4,227.258
2024-11-01 09:30:00,BUY,1,223.6,223.6,1.118,224.718,,
2024-11-01 09:35:00,SELL,1,223.53,,1.11765,,223.53,222.41235
2024-11-01 09:36:00,BUY,1,223.59,223.59,1.11795,224.70795,,
2024-11-01 09:38:00,SELL,1,223.57,,1.11785,,223.57,222.45215
2024-11-01 11:41:00,BUY,1,221.66,221.66,1.1083,222.7683,,
2024-11-01 11:42:00,SELL,1,221.9,,1.1095000000000002,,221.9,220.7905
2024-11-04 14:38:00,BUY,1,220.03,220.03,1.10015,221.13015000000001,,
2024-11-04 14:39:00,SELL,1,220.57,,1.1028499999999999,,220.57,219.46715
2025-03-12 14:32:00,BUY,1,218.24,218.24,1.0912000000000002,219.3312,,
2025-03-12 14:33:00,SELL,1,218.32,,1.0916,,218.32,217.2284
2025-03-12 14:58:00,BUY,1,216.28,216.28,1.0814000000000001,217.3614,,
2025-03-12 14:59:00,SELL,1,216.1,,1.0805,,216.1,215.0195
2025-03-13 14:36:00,BUY,1,213.98,213.98,1.0699,215.04989999999998,,
2025-03-13 14:37:00,SELL,1,213.95,,1.06975,,213.95,212.88025
2025-03-13 15:58:00,BUY,1,212.1697,212.1697,1.0608485,213.2305485,,
2025-03-13 15:59:00,SELL,1,212.0757,,1.0603785000000001,,212.0757,211.0153215
2025-03-14 14:20:00,BUY,1,209.69,209.69,1.04845,210.73845,,
2025-03-14 14:21:00,SELL,1,210.1,,1.0505,,210.1,209.0495
2025-04-03 09:30:00,BUY,1,207.61,207.61,1.0380500000000001,208.64805,,
2025-04-03 09:31:00,SELL,1,207.86,,1.0393000000000001,,207.86,206.82070000000002
2025-04-03 11:54:00,BUY,1,206.49,206.49,1.03245,207.52245000000002,,
2025-04-03 11:55:00,SELL,1,206.66,,1.0333,,206.66,205.6267
2025-04-03 13:40:00,BUY,1,203.81,203.81,1.01905,204.82905,,
2025-04-03 13:41:00,SELL,1,203.73,,1.01865,,203.73,202.71134999999998
2025-04-03 13:44:00,BUY,1,202.9,202.9,1.0145,203.9145,,
2025-04-03 13:45:00,SELL,1,203.245,,1.016225,,203.245,202.228775
2025-04-04 09:31:00,BUY,1,200.9,200.9,1.0045,201.9045,,
2025-04-04 09:32:00,SELL,1,201.0,,1.0050000000000001,,201.0,199.995
2025-04-04 10:12:00,BUY,1,199.01,199.01,0.99505,200.00504999999998,,
2025-04-04 10:13:00,SELL,1,198.37,,0.99185,,198.37,197.37815
2025-04-04 10:16:00,BUY,1,196.72,196.72,0.9836,197.7036,,
2025-04-04 10:17:00,SELL,1,196.6,,0.983,,196.6,195.617
2025-04-04 10:22:00,BUY,1,195.01,195.01,0.97505,195.98505,,
2025-04-04 10:23:00,SELL,1,194.55,,0.9727500000000001,,194.55,193.57725000000002
2025-04-04 11:22:00,BUY,1,192.11,192.11,0.9605500000000001,193.07055000000003,,
2025-04-04 11:23:00,SELL,1,192.0,,0.96,,192.0,191.04
2025-04-04 11:26:00,BUY,1,190.44,190.44,0.9522,191.3922,,
2025-04-04 11:27:00,SELL,1,190.48,,0.9523999999999999,,190.48,189.52759999999998
2025-04-07 09:31:00,BUY,1,180.4,180.4,0.902,181.302,,
2025-04-07 09:32:00,SELL,1,180.56,,0.9028,,180.56,179.6572
2025-04-07 09:33:00,BUY,1,180.55,180.55,0.90275,181.45275,,
2025-04-07 09:34:00,SELL,1,181.0,,0.905,,181.0,180.095
2025-04-07 09:35:00,BUY,1,181.29,181.29,0.90645,182.19645,,
2025-04-07 09:36:00,SELL,1,181.47,,0.90735,,181.47,180.56265
2025-04-07 09:37:00,BUY,1,181.55,181.55,0.9077500000000001,182.45775,,
2025-04-07 09:38:00,SELL,1,181.38,,0.9069,,181.38,180.4731
2025-04-07 09:39:00,BUY,1,181.58,181.58,0.9079,182.48790000000002,,
2025-04-07 09:40:00,SELL,1,181.6,,0.908,,181.6,180.692
2025-04-07 09:41:00,BUY,1,181.03,181.03,0.90515,181.93515,,
2025-04-07 09:42:00,SELL,1,181.49,,0.9074500000000001,,181.49,180.58255
2025-04-07 13:26:00,BUY,1,178.6,178.6,0.893,179.493,,
2025-04-07 13:27:00,SELL,1,178.44,,0.8922,,178.44,177.5478
2025-04-07 13:28:00,BUY,1,176.757,176.757,0.883785,177.640785,,
2025-04-07 13:29:00,SELL,1,177.21,,0.88605,,177.21,176.32395
2025-04-07 13:32:00,BUY,1,175.9506,175.9506,0.879753,176.830353,,
2025-04-07 13:33:00,SELL,1,177.6521,,0.8882605,,177.6521,176.7638395
2025-04-07 13:34:00,BUY,1,176.57,176.57,0.88285,177.45284999999998,,
2025-04-07 13:35:00,SELL,1,177.2,,0.886,,177.2,176.314
2025-04-07 13:42:00,BUY,1,175.5107,175.5107,0.8775535000000001,176.38825350000002,,
2025-04-07 13:43:00,SELL,1,175.75,,0.87875,,175.75,174.87125
2025-04-09 10:22:00,BUY,1,174.03,174.03,0.87015,174.90015,,
2025-04-09 10:23:00,SELL,1,174.0,,0.87,,174.0,173.13
2025-04-09 11:00:00,BUY,1,171.15,171.15,0.85575,172.00575,,
2025-04-09 11:01:00,SELL,1,171.98,,0.8599,,171.98,171.12009999999998
2025-04-09 11:02:00,BUY,1,170.13,170.13,0.85065,170.98065,,
2025-04-09 11:03:00,SELL,1,171.4,,0.8570000000000001,,171.4,170.543
2025-04-09 11:04:00,BUY,1,170.98,170.98,0.8549,171.83489999999998,,
2025-04-09 11:05:00,SELL,1,170.4,,0.8520000000000001,,170.4,169.548
2025-04-09 11:10:00,BUY,1,168.97,168.97,0.84485,169.81485,,
2025-04-09 11:11:00,SELL,1,170.23,,0.85115,,170.23,169.37885
2025-04-09 11:54:00,BUY,1,168.5,168.5,0.8425,169.3425,,
2025-04-09 11:55:00,SELL,1,168.86,,0.8443,,168.86,168.0157
